scenario,question,level,time_s,sensible_inventory_change_J,fixed_volume_sensible_change_J,geometry_heat_term_J,convective_input_J,evaporation_latent_heat_loss_J,geometry_correction_J,expected_sensible_change_J,fixed_geometry_error_J,moving_geometry_error_J,geometry_reference_temperature_K,surface_convection_in_W,surface_latent_out_W,linear_solver_relative_residual,physical_heat_balance_residual_J,physical_heat_balance_relative
no_latent,Q2,L,3360.0,219.8279628356598,219.8279628356598,0.0,219.8279655139432,0.0,0.0,219.8279655139432,-2.6782834083860507e-06,-2.6782834083860507e-06,313.7940126399589,1.8318997126161933,0.0,3.30525698164078e-11,-2.6782834083860507e-06,1.2183542717708375e-08
no_latent,Q2,L,3480.0,206.1158025989556,206.1158025989556,0.0,206.11580506954348,0.0,0.0,206.11580506954348,-2.4705878729491815e-06,-2.4705878729491815e-06,314.25854870054934,1.7176317089128623,0.0,2.95560075711347e-11,-2.4705878729491815e-06,1.1986406729535393e-08
no_latent,Q2,L,3600.0,208.58809877437955,208.58809877437955,0.0,208.58810137755657,0.0,0.0,208.58810137755657,-2.6031770232748386e-06,-2.6031770232748386e-06,314.6956169868644,1.7382341781463047,0.0,3.087012721319724e-11,-2.6031770232748386e-06,1.2479988101348777e-08
no_latent,Q2,L,3720.0,197.8386697299619,197.8386697299619,0.0,197.83867217633937,0.0,0.0,197.83867217633937,-2.4463774650484993e-06,-2.4463774650484993e-06,315.1394991074393,1.6486556014694949,0.0,2.871835730502287e-11,-2.4463774650484993e-06,1.2365517005027064e-08
no_latent,Q2,L,3840.0,190.81375407293967,190.81375407293967,0.0,190.8137563542811,0.0,0.0,190.8137563542811,-2.281341437537776e-06,-2.281341437537776e-06,315.56195522154036,1.590114636285676,0.0,2.6757349402086862e-11,-2.281341437537776e-06,1.195585413298003e-08
no_latent,Q2,L,3960.0,181.02363616796356,181.02363616796356,0.0,181.02363815457718,0.0,0.0,181.02363815457718,-1.98661362560415e-06,-1.98661362560415e-06,315.9708180207572,1.50853031795481,0.0,2.3804959948097872e-11,-1.98661362560415e-06,1.0974332666476234e-08
no_latent,Q2,L,4080.0,163.0434868793586,163.0434868793586,0.0,163.04348962858415,0.0,0.0,163.04348962858415,-2.749225558318358e-06,-2.749225558318358e-06,316.36002802062285,1.358695746904868,0.0,3.176365840414718e-11,-2.749225558318358e-06,1.686191558203974e-08
no_latent,Q2,L,4200.0,159.84133575185433,159.84133575185433,0.0,159.841338414278,0.0,0.0,159.841338414278,-2.662423668198244e-06,-2.662423668198244e-06,316.71175849394183,1.3320111534523167,0.0,2.9824961217966817e-11,-2.662423668198244e-06,1.6656665257004756e-08
no_latent,Q2,L,4320.0,164.57167397881184,164.57167397881184,0.0,164.57167676291064,0.0,0.0,164.57167676291064,-2.7840987968374975e-06,-2.7840987968374975e-06,317.0577732759826,1.371430639690922,0.0,3.136112347415794e-11,-2.7840987968374975e-06,1.6917241481645687e-08
no_latent,Q2,L,4440.0,140.7660472538742,140.7660472538742,0.0,140.76604926027818,0.0,0.0,140.76604926027818,-2.006403974519344e-06,-2.006403974519344e-06,317.41526219241723,1.173050410502318,0.0,2.4732274727912392e-11,-2.006403974519344e-06,1.425346512929036e-08
no_latent,Q2,L,4560.0,139.05968242586073,139.05968242586073,0.0,139.05968439952494,0.0,0.0,139.05968439952494,-1.9736642116185976e-06,-1.9736642116185976e-06,317.7220439716167,1.1588307033293745,0.0,2.2890072526718336e-11,-1.9736642116185976e-06,1.4192928886190829e-08
no_latent,Q2,L,4680.0,137.10653005885456,137.10653005885456,0.0,137.1065320165205,0.0,0.0,137.1065320165205,-1.957665944019027e-06,-1.957665944019027e-06,318.02614394834666,1.1425544334710043,0.0,2.2400200256456057e-11,-1.957665944019027e-06,1.4278429446258185e-08
no_latent,Q2,L,4800.0,131.75846126048702,131.75846126048702,0.0,131.7584630964682,0.0,0.0,131.7584630964682,-1.8359811804202764e-06,-1.8359811804202764e-06,318.3269913376983,1.0979871924705684,0.0,2.1207791991063278e-11,-1.8359811804202764e-06,1.393444593442203e-08
no_latent,Q2,L,4920.0,127.37457524408701,127.37457524408701,0.0,127.37457695882088,0.0,0.0,127.37457695882088,-1.7147338695622238e-06,-1.7147338695622238e-06,318.6170766253885,1.061454807990174,0.0,1.9892744341371835e-11,-1.7147338695622238e-06,1.3462135934053643e-08
no_latent,Q2,L,5040.0,105.09635020829226,105.09635020829226,0.0,105.09635287974085,0.0,0.0,105.09635287974085,-2.6714485841239366e-06,-2.6714485841239366e-06,318.8984488398088,0.875802940664507,0.0,3.4050545162039835e-11,-2.6714485841239366e-06,2.5419041773797887e-08
no_latent,Q2,L,5160.0,113.64044357914827,113.64044357914827,0.0,113.64044542618531,0.0,0.0,113.64044542618531,-1.8470370406475922e-06,-1.8470370406475922e-06,319.13135970858906,0.9470037118848775,0.0,2.4180628977972822e-11,-1.8470370406475922e-06,1.6253342141705416e-08
no_latent,Q2,L,5280.0,96.1412347883277,96.1412347883277,0.0,96.14123710901352,0.0,0.0,96.14123710901352,-2.320685823065105e-06,-2.320685823065105e-06,319.38406724834755,0.8011769759084459,0.0,2.9757760384471256e-11,-2.320685823065105e-06,2.413829791303501e-08
no_latent,Q2,L,5400.0,91.11395908865073,91.11395908865073,0.0,91.11396099056765,0.0,0.0,91.11396099056765,-1.9019169172906913e-06,-1.9019169172906913e-06,319.59855345108787,0.7592830082547304,0.0,2.560385620742438e-11,-1.9019169172906913e-06,2.0874044950011368e-08
no_latent,Q2,L,5520.0,91.88257893255813,91.88257893255813,0.0,91.88258055067372,0.0,0.0,91.88258055067372,-1.618115589963054e-06,-1.618115589963054e-06,319.80249908104616,0.7656881712556144,0.0,2.7422857008682e-11,-1.618115589963054e-06,1.7610689428456517e-08
no_latent,Q2,L,5640.0,83.59984030034649,83.59984030034649,0.0,83.59984201143534,0.0,0.0,83.59984201143534,-1.7110888563820481e-06,-1.7110888563820481e-06,320.0088527393222,0.6966653500952945,0.0,2.267528881742506e-11,-1.7110888563820481e-06,2.0467608732418347e-08
no_latent,Q2,L,5760.0,79.99937889756812,79.99937889756812,0.0,79.99938078845031,0.0,0.0,79.99938078845031,-1.890882188604337e-06,-1.890882188604337e-06,320.1972188680126,0.6666615065704192,0.0,2.8904438433255147e-11,-1.890882188604337e-06,2.3636210305234362e-08
no_latent,Q2,L,5880.0,70.62980388326613,70.62980388326613,0.0,70.62980558111474,0.0,0.0,70.62980558111474,-1.6978486030438944e-06,-1.6978486030438944e-06,320.3780657444325,0.5885817131759561,0.0,2.2002993920568652e-11,-1.6978486030438944e-06,2.403869852216996e-08
no_latent,Q2,L,6000.0,81.86576275861191,81.86576275861191,0.0,81.86576352607833,0.0,0.0,81.86576352607833,-7.674664175283397e-07,-7.674664175283397e-07,320.5382503417402,0.6822146960506528,0.0,2.363406986232806e-11,-7.674664175283397e-07,9.374693210842201e-09
no_latent,Q2,L,6120.0,63.71460045148112,63.71460045148112,0.0,63.714602553398485,0.0,0.0,63.714602553398485,-2.1019173672698344e-06,-2.1019173672698344e-06,320.724544118874,0.5309550212783207,0.0,4.4642999714540733e-11,-2.1019173672698344e-06,3.298957041297152e-08
no_latent,Q2,L,6240.0,70.08113924656654,70.08113924656654,0.0,70.0811407251154,0.0,0.0,70.0811407251154,-1.4785488673396685e-06,-1.4785488673396685e-06,320.8699924771304,0.5840095060426284,0.0,4.819756309420545e-11,-1.4785488673396685e-06,2.109767124281115e-08
no_latent,Q2,L,6360.0,58.944633829636615,58.944633829636615,0.0,58.9446354153744,0.0,0.0,58.9446354153744,-1.585737784637331e-06,-1.585737784637331e-06,321.03050713078045,0.49120529512812,0.0,3.712814420257591e-11,-1.585737784637331e-06,2.690215612435066e-08
no_latent,Q2,L,6480.0,48.72812565205214,48.72812565205214,0.0,48.72812614585519,0.0,0.0,48.72812614585519,-4.938030500056811e-07,-4.938030500056811e-07,321.1659447649618,0.4060677178821266,0.0,3.0309466670615393e-11,-4.938030500056811e-07,1.0133840331302869e-08
no_latent,Q2,L,6600.0,53.11898303692398,53.11898303692398,0.0,53.11898386444453,0.0,0.0,53.11898386444453,-8.275205516383721e-07,-8.275205516383721e-07,321.27826308922585,0.44265819887037106,0.0,2.7351743197084537e-11,-8.275205516383721e-07,1.5578621642125902e-08
no_latent,Q2,L,6720.0,46.67792881273487,46.67792881273487,0.0,46.67792956624849,0.0,0.0,46.67792956624849,-7.53513617723911e-07,-7.53513617723911e-07,321.401108266753,0.38898274638540403,0.0,2.362800615451251e-11,-7.53513617723911e-07,1.614282434387912e-08
no_latent,Q2,L,6840.0,41.371929116074114,41.371929116074114,0.0,41.37192914427318,0.0,0.0,41.37192914427318,-2.8199067969580938e-08,-2.8199067969580938e-08,321.50940231744283,0.3447660762022765,0.0,2.1767113771749922e-11,-2.8199067969580938e-08,6.815990588991988e-10
no_latent,Q2,L,6960.0,50.074056335795305,50.074056335795305,0.0,50.07405688886513,0.0,0.0,50.07405688886513,-5.530698246047905e-07,-5.530698246047905e-07,321.60569344907543,0.41728380740720944,0.0,2.3724102732428504e-11,-5.530698246047905e-07,1.1045037270143286e-08
no_latent,Q2,L,7080.0,39.9452501224993,39.9452501224993,0.0,39.94525023749353,0.0,0.0,39.94525023749353,-1.1499422924998726e-07,-1.1499422924998726e-07,321.72262677453466,0.3328770853124461,0.0,2.0978704559704998e-11,-1.1499422924998726e-07,2.8787960662730063e-09
no_latent,Q2,L,7200.0,40.345892192915834,40.345892192915834,0.0,40.34588888618829,0.0,0.0,40.34588888618829,3.3067275424514264e-06,3.3067275424514264e-06,321.8161999886099,0.33621574071823573,0.0,3.9236039122432534e-11,3.3067275424514264e-06,8.195946012645225e-08
no_latent,Q2,L,7320.0,27.961853059014107,27.961853059014107,0.0,27.961851957014694,0.0,0.0,27.961851957014694,1.1019994126115762e-06,1.1019994126115762e-06,321.9110168652061,0.23301543297512245,0.0,3.8455973240844935e-11,1.1019994126115762e-06,3.941081480851008e-08
no_latent,Q2,L,7440.0,25.85823468892157,25.85823468892157,0.0,25.858231159071636,0.0,0.0,25.858231159071636,3.5298499341251954e-06,3.5298499341251954e-06,321.9769297301967,0.2154852596589303,0.0,3.3585772426709526e-11,3.5298499341251954e-06,1.3650776924990503e-07
no_latent,Q2,L,7560.0,30.031374507103084,30.031374507103084,0.0,30.031371812249525,0.0,0.0,30.031371812249525,2.6948535598592116e-06,2.6948535598592116e-06,322.03807793785643,0.25026143176874605,0.0,4.2276758670403046e-11,2.6948535598592116e-06,8.973460602750032e-08
no_latent,Q2,L,7680.0,23.49647876162162,23.49647876162162,0.0,23.49647587118147,0.0,0.0,23.49647587118147,2.890440150338236e-06,2.890440150338236e-06,322.1093288332062,0.19580396559317892,0.0,2.8760734974117115e-11,2.890440150338236e-06,1.2301588589773658e-07
no_latent,Q2,L,7800.0,23.442176568177956,23.442176568177956,0.0,23.442172659266657,0.0,0.0,23.442172659266657,3.908911299532747e-06,3.908911299532747e-06,322.1652474090674,0.19535143882722214,0.0,4.8394732686699216e-11,3.908911299532747e-06,1.667469438328084e-07
no_latent,Q2,L,7920.0,29.725954391398247,29.725954391398247,0.0,29.7259520856105,0.0,0.0,29.7259520856105,2.3057877456267306e-06,2.3057877456267306e-06,322.22121606720265,0.2477162673800875,0.0,4.313182263001444e-11,2.3057877456267306e-06,7.756816535700374e-08
no_latent,Q2,L,8040.0,27.36058478031828,27.36058478031828,0.0,27.360581989259124,0.0,0.0,27.360581989259124,2.791059156237452e-06,2.791059156237452e-06,322.2924218742056,0.2280048499104927,0.0,3.91726796076039e-11,2.791059156237452e-06,1.0201021574089997e-07
no_latent,Q2,L,8160.0,32.219884858952035,32.219884858952035,0.0,32.2198827073109,0.0,0.0,32.2198827073109,2.1516411337074715e-06,2.1516411337074715e-06,322.3581689291572,0.26849902256092417,0.0,3.565219428671789e-11,2.1516411337074715e-06,6.677991380560925e-08
no_latent,Q2,L,8280.0,26.022873296738354,26.022873296738354,0.0,26.02287020941762,0.0,0.0,26.02287020941762,3.087320735062349e-06,3.087320735062349e-06,322.4358428380625,0.2168572517451468,0.0,3.4958414505244894e-11,3.087320735062349e-06,1.186387336962251e-07
no_latent,Q2,L,8400.0,18.42283642376845,18.42283642376845,0.0,18.42283433495702,0.0,0.0,18.42283433495702,2.088811431377735e-06,2.088811431377735e-06,322.498771468719,0.15352361945797516,0.0,2.8273319581310423e-11,2.088811431377735e-06,1.1338164131354003e-07
no_latent,Q2,L,8520.0,26.0115688066566,26.0115688066566,0.0,26.01156810549062,0.0,0.0,26.01156810549062,7.011659803879411e-07,7.011659803879411e-07,322.5434564066981,0.21676306754575517,0.0,2.8699799997769148e-11,7.011659803879411e-07,2.695592817179509e-08
no_latent,Q2,L,8640.0,14.848845098429353,14.848845098429353,0.0,14.848843593196081,0.0,0.0,14.848843593196081,1.5052332713594296e-06,1.5052332713594296e-06,322.6067549670479,0.12374036327663401,0.0,2.5192942871314538e-11,1.5052332713594296e-06,1.0137039354788924e-07
no_latent,Q2,L,8760.0,11.464933981820792,11.464933981820792,0.0,11.464933130768038,0.0,0.0,11.464933130768038,8.510527536031987e-07,8.510527536031987e-07,322.6429949635357,0.09554110942306698,0.0,3.1396553012615684e-11,8.510527536031987e-07,7.423093364101862e-08
no_latent,Q2,L,8880.0,13.041139993320357,13.041139993320357,0.0,13.041138255837666,0.0,0.0,13.041138255837666,1.7374826910554475e-06,1.7374826910554475e-06,322.6710603271621,0.10867615213198055,0.0,2.4246671804237826e-11,1.7374826910554475e-06,1.3323089024006969e-07
no_latent,Q2,L,9000.0,21.401000860293188,21.401000860293188,0.0,21.40100194581988,0.0,0.0,21.40100194581988,-1.0855266907583427e-06,-1.0855266907583427e-06,322.70308730505457,0.17834168288183233,0.0,2.624935077085794e-11,-1.0855266907583427e-06,5.072317144339926e-08
no_latent,Q2,L,9120.0,6.043900076551511,6.043900076551511,0.0,6.043899536896842,0.0,0.0,6.043899536896842,5.396546685076942e-07,5.396546685076942e-07,322.7558194890004,0.05036582947414035,0.0,1.9699565506468263e-11,5.396546685076942e-07,8.928914470333315e-08
no_latent,Q2,L,9240.0,5.453678958224453,5.453678958224453,0.0,5.453677962232698,0.0,0.0,5.453677962232698,9.959917548485464e-07,9.959917548485464e-07,322.77074810036726,0.045447316351939146,0.0,2.7014207126316303e-11,9.959917548485464e-07,1.8262750016601824e-07
no_latent,Q2,L,9360.0,8.562846270253873,8.562846270253873,0.0,8.562848299219905,0.0,0.0,8.562848299219905,-2.02896603163083e-06,-2.02896603163083e-06,322.7842601488118,0.07135706916016588,0.0,2.174517107833748e-11,-2.02896603163083e-06,2.3694989806320328e-07
no_latent,Q2,L,9480.0,16.212353397752807,16.212353397752807,0.0,16.212355235184386,0.0,0.0,16.212355235184386,-1.8374315793323603e-06,-1.8374315793323603e-06,322.80554971343054,0.1351029602932032,0.0,2.7189604864313428e-11,-1.8374315793323603e-06,1.1333526515288344e-07
no_latent,Q2,L,9600.0,2.624625721219883,2.624625721219883,0.0,2.624624569201381,0.0,0.0,2.624624569201381,1.1520185019264773e-06,1.1520185019264773e-06,322.84599381576913,0.02187187141001151,0.0,3.1129989801972296e-11,1.1520185019264773e-06,4.3892677443968583e-07
no_latent,Q2,L,9720.0,5.177723676875155,5.177723676875155,0.0,5.177721121385181,0.0,0.0,5.177721121385181,2.5554899742985526e-06,2.5554899742985526e-06,322.8525530784597,0.04314767601154318,0.0,2.8031904471341426e-11,2.5554899742985526e-06,4.935547228431539e-07
no_latent,Q2,L,9840.0,10.941383746406602,10.941383746406602,0.0,10.941385950455667,0.0,0.0,10.941385950455667,-2.2040490641472843e-06,-2.2040490641472843e-06,322.8655434163958,0.09117821625379723,0.0,3.162767669098054e-11,-2.2040490641472843e-06,2.0144148777198506e-07
no_latent,Q2,L,9960.0,14.922580014310748,14.922580014310748,0.0,14.922582103485915,0.0,0.0,14.922582103485915,-2.089175167085955e-06,-2.089175167085955e-06,322.89308945727186,0.12435485086238263,0.0,2.754399045860916e-11,-2.089175167085955e-06,1.4000091623539625e-07
no_latent,Q2,L,10080.0,3.527092275285712,3.527092275285712,0.0,3.5270915080202445,0.0,0.0,3.5270915080202445,7.672654676049717e-07,7.672654676049717e-07,322.93077694102163,0.02939242923350204,0.0,2.056696113509379e-11,7.672654676049717e-07,2.1753484392262445e-07
no_latent,Q2,L,10200.0,3.0605825457321516,3.0605825457321516,0.0,3.0605819745973135,0.0,0.0,3.0605819745973135,5.71134838089904e-07,5.71134838089904e-07,322.9397062279995,0.025504849788310947,0.0,1.814432447347714e-11,5.71134838089904e-07,1.8660984618314787e-07
no_latent,Q2,L,10320.0,2.338085968621398,2.338085968621398,0.0,2.3380853735870337,0.0,0.0,2.3380853735870337,5.950343644478551e-07,5.950343644478551e-07,322.94747762036684,0.01948404477989195,0.0,1.5094875348312598e-11,5.950343644478551e-07,2.5449635831769874e-07
no_latent,Q2,L,10440.0,0.5274061975329966,0.5274061975329966,0.0,0.5274045547432031,0.0,0.0,0.5274045547432031,1.642789793421251e-06,1.642789793421251e-06,322.9534314172426,0.00439503795619336,0.0,2.9112890423521797e-11,1.642789793421251e-06,1.642789793421251e-06
no_latent,Q2,L,10560.0,5.783843447048506,5.783843447048506,0.0,5.783845145484634,0.0,0.0,5.783845145484634,-1.6984361277394555e-06,-1.6984361277394555e-06,322.95477422422897,0.04819870954570528,0.0,2.6805892223918912e-11,-1.6984361277394555e-06,2.936517290863848e-07
no_latent,Q2,L,10680.0,13.66960988837148,13.66960988837148,0.0,13.6696107283446,0.0,0.0,13.6696107283446,-8.399731186159443e-07,-8.399731186159443e-07,322.96960263251333,0.113913422736205,0.0,1.7667707268183134e-11,-8.399731186159443e-07,6.144821058248713e-08
no_latent,Q2,L,10800.0,11.85950564516054,11.85950564516054,0.0,11.859507054506052,0.0,0.0,11.859507054506052,-1.4093455114050357e-06,-1.4093455114050357e-06,323.00476128845054,0.0988292254542171,0.0,2.1945435704482144e-11,-1.4093455114050357e-06,1.188367699372084e-07
no_latent,Q2,M,120.0,48.16668079893904,48.16668079893904,0.0,48.16668034743445,0.0,0.0,48.16668034743445,4.515045901598569e-07,4.515045901598569e-07,301.15,0.40138900289528706,0.0,4.709473696479238e-11,4.515045901598569e-07,9.373794969276814e-09
no_latent,Q2,M,240.0,76.5047934437772,76.5047934437772,0.0,76.50479341333052,0.0,0.0,76.50479341333052,3.044668517304672e-08,3.044668517304672e-08,301.24193202099906,0.6375399451110877,0.0,4.597338150263573e-11,3.044668517304672e-08,3.9797094799585017e-10
no_latent,Q2,M,360.0,118.86842245189409,118.86842245189409,0.0,118.86842579760616,0.0,0.0,118.86842579760616,-3.3457120736102297e-06,-3.3457120736102297e-06,301.3884983279488,0.9905702149800514,0.0,3.743576264641606e-11,-3.3457120736102297e-06,2.8146347957083886e-08
no_latent,Q2,M,480.0,139.82857844406925,139.82857844406925,0.0,139.82857931928396,0.0,0.0,139.82857931928396,-8.752147095947294e-07,-8.752147095947294e-07,301.61721124066355,1.165238160994033,0.0,2.2096489721511474e-11,-8.752147095947294e-07,6.259197610785046e-09
no_latent,Q2,M,600.0,169.65393499728168,169.65393499728168,0.0,169.6539364017024,0.0,0.0,169.6539364017024,-1.4044207148344867e-06,-1.4044207148344867e-06,301.88730725099754,1.41378280334752,0.0,3.296216125387421e-11,-1.4044207148344867e-06,8.278149889249454e-09
no_latent,Q2,M,720.0,196.242426977023,196.242426977023,0.0,196.2424278140297,0.0,0.0,196.2424278140297,-8.370066950647015e-07,-8.370066950647015e-07,302.21639715475453,1.6353535651169142,0.0,2.3016375749656282e-11,-8.370066950647015e-07,4.265166836693928e-09
no_latent,Q2,M,840.0,212.97628083632213,212.97628083632213,0.0,212.9762817932688,0.0,0.0,212.9762817932688,-9.56946678343229e-07,-9.56946678343229e-07,302.59863046634416,1.7748023482772401,0.0,2.7304890223327008e-11,-9.56946678343229e-07,4.493207742597907e-09
no_latent,Q2,M,960.0,231.70376325292486,231.70376325292486,0.0,231.70376444372545,0.0,0.0,231.70376444372545,-1.1908005888017215e-06,-1.1908005888017215e-06,303.0151097019502,1.930864703697712,0.0,3.222005329155593e-11,-1.1908005888017215e-06,5.139323444574137e-09
no_latent,Q2,M,1080.0,250.04689645915224,250.04689645915224,0.0,250.0468973202045,0.0,0.0,250.0468973202045,-8.610522570506873e-07,-8.610522570506873e-07,303.4700419298114,2.0837241443350374,0.0,2.363633929188414e-11,-8.610522570506873e-07,3.4435630526862444e-09
no_latent,Q2,M,1200.0,260.49798031333034,260.49798031333034,0.0,260.49798121211126,0.0,0.0,260.49798121211126,-8.98780911029462e-07,-8.98780911029462e-07,303.96295854122485,2.170816510100927,0.0,2.5080470012714007e-11,-8.98780911029462e-07,3.4502413678884788e-09
no_latent,Q2,M,1320.0,273.1953046727054,273.1953046727054,0.0,273.19530566598416,0.0,0.0,273.19530566598416,-9.93278774785722e-07,-9.93278774785722e-07,304.47848229230806,2.2766275472165347,0.0,2.7787630653078904e-11,-9.93278774785722e-07,3.635782731933655e-09
no_latent,Q2,M,1440.0,277.1680894043423,277.1680894043423,0.0,277.1680904222398,0.0,0.0,277.1680904222398,-1.0178974889640813e-06,-1.0178974889640813e-06,305.0212580874765,2.309734086851998,0.0,2.8494184117070147e-11,-1.0178974889640813e-06,3.672491618401704e-09
no_latent,Q2,M,1560.0,277.6796217040575,277.6796217040575,0.0,277.6796227311382,0.0,0.0,277.6796227311382,-1.0270806569678825e-06,-1.0270806569678825e-06,305.57403262548377,2.3139968560928184,0.0,2.8478820224294752e-11,-1.0270806569678825e-06,3.698797365344838e-09
no_latent,Q2,M,1680.0,276.74580994640735,276.74580994640735,0.0,276.74581098154675,0.0,0.0,276.74581098154675,-1.0351394053031981e-06,-1.0351394053031981e-06,306.12993086350326,2.3062150915128896,0.0,2.8304466009797604e-11,-1.0351394053031981e-06,3.740397737663392e-09
no_latent,Q2,M,1800.0,289.259675866084,289.259675866084,0.0,289.25967712963984,0.0,0.0,289.25967712963984,-1.2635558164220129e-06,-1.2635558164220129e-06,306.68606168695294,2.4104973094136652,0.0,3.2750313230377164e-11,-1.2635558164220129e-06,4.36824043005384e-09
no_latent,Q2,M,1920.0,282.2993368303347,282.2993368303347,0.0,282.29933796238834,0.0,0.0,282.29933796238834,-1.1320536259518121e-06,-1.1320536259518121e-06,307.26960135728075,2.352494483019903,0.0,3.035408415240626e-11,-1.1320536259518121e-06,4.0101178916070975e-09
no_latent,Q2,M,2040.0,284.3216038961177,284.3216038961177,0.0,284.3216051143074,0.0,0.0,284.3216051143074,-1.2181896522633906e-06,-1.2181896522633906e-06,307.84119439895454,2.3693467092858946,0.0,3.135554223022408e-11,-1.2181896522633906e-06,4.284548308503095e-09
no_latent,Q2,M,2160.0,276.5016491327374,276.5016491327374,0.0,276.50165025163176,0.0,0.0,276.50165025163176,-1.118894374485535e-06,-1.118894374485535e-06,308.41904656025855,2.304180418763598,0.0,2.9269669137143427e-11,-1.118894374485535e-06,4.046610114143187e-09
no_latent,Q2,M,2280.0,275.71926841231,275.71926841231,0.0,275.7192695886416,0.0,0.0,275.7192695886416,-1.176331636543182e-06,-1.176331636543182e-06,308.9830625051804,2.297660579905347,0.0,2.977120830009719e-11,-1.176331636543182e-06,4.266410680320624e-09
no_latent,Q2,M,2400.0,275.5928898741132,275.5928898741132,0.0,275.5928911072629,0.0,0.0,275.5928911072629,-1.233149703239178e-06,-1.233149703239178e-06,309.54757111325665,2.296607425893858,0.0,3.032200544900211e-11,-1.233149703239178e-06,4.474533788896705e-09
no_latent,Q2,M,2520.0,275.07443259115246,275.07443259115246,0.0,275.0744338630516,0.0,0.0,275.0744338630516,-1.2718991229121457e-06,-1.2718991229121457e-06,310.11390574050347,2.292286948858763,0.0,3.0816435549270894e-11,-1.2718991229121457e-06,4.6238361924444525e-09
no_latent,Q2,M,2640.0,271.1301942961467,271.1301942961467,0.0,271.13019553658194,0.0,0.0,271.13019553658194,-1.24043521054773e-06,-1.24043521054773e-06,310.68124718063086,2.259418296138183,0.0,3.001953538918812e-11,-1.24043521054773e-06,4.575053723148906e-09
no_latent,Q2,M,2760.0,256.20388102572247,256.20388102572247,0.0,256.20388204399563,0.0,0.0,256.20388204399563,-1.0182731671193324e-06,-1.0182731671193324e-06,311.2424750494505,2.13503235036663,0.0,2.578887001083549e-11,-1.0182731671193324e-06,3.974464239165873e-09
no_latent,Q2,M,2880.0,255.14906741590343,255.14906741590343,0.0,255.14906852434896,0.0,0.0,255.14906852434896,-1.108445530917379e-06,-1.108445530917379e-06,311.7746809400582,2.126242237702908,0.0,2.6433828172468608e-11,-1.108445530917379e-06,4.344305614471016e-09
no_latent,Q2,M,3000.0,238.76390875346914,238.76390875346914,0.0,238.76390963661822,0.0,0.0,238.76390963661822,-8.831490845295775e-07,-8.831490845295775e-07,312.3066177883038,1.9896992469718184,0.0,2.2228350433926737e-11,-8.831490845295775e-07,3.698838261920187e-09
no_latent,Q2,M,3120.0,242.71413575646,242.71413575646,0.0,242.71413683001273,0.0,0.0,242.71413683001273,-1.0735527382621513e-06,-1.0735527382621513e-06,312.80614087335994,2.022617806916773,0.0,2.4438041096461478e-11,-1.0735527382621513e-06,4.423115819636104e-09
no_latent,Q2,M,3240.0,232.55273968086684,232.55273968086684,0.0,232.5527405999835,0.0,0.0,232.5527405999835,-9.191166725486255e-07,-9.191166725486255e-07,313.3157762822242,1.9379395049998625,0.0,2.2025931634721434e-11,-9.191166725486255e-07,3.952293446111685e-09
no_latent,Q2,M,3360.0,219.66603087814372,219.66603087814372,0.0,219.66603219429123,0.0,0.0,219.66603219429123,-1.316147518082289e-06,-1.316147518082289e-06,313.8057875240363,1.8305502682857604,0.0,3.439945940314547e-11,-1.316147518082289e-06,5.9915841558888665e-09
no_latent,Q2,M,3480.0,205.9273681040312,205.9273681040312,0.0,205.92736922268182,0.0,0.0,205.92736922268182,-1.11865062990546e-06,-1.11865062990546e-06,314.2702556642983,1.7160614101890153,0.0,2.9715458019056545e-11,-1.11865062990546e-06,5.43225815066765e-09
no_latent,Q2,M,3600.0,208.42755284393485,208.42755284393485,0.0,208.42755416544748,0.0,0.0,208.42755416544748,-1.3215126273280475e-06,-1.3215126273280475e-06,314.70718768496914,1.7368962847120624,0.0,3.138762478753642e-11,-1.3215126273280475e-06,6.340393105026054e-09
no_latent,Q2,M,3720.0,197.65510380786168,197.65510380786168,0.0,197.65510492166467,0.0,0.0,197.65510492166467,-1.1138029947233008e-06,-1.1138029947233008e-06,315.1510023129555,1.6471258743472057,0.0,2.837521045347391e-11,-1.1138029947233008e-06,5.635083369917144e-09
no_latent,Q2,M,3840.0,190.62542903731492,190.62542903731492,0.0,190.62543009150713,0.0,0.0,190.62543009150713,-1.0541922108586732e-06,-1.0541922108586732e-06,315.573332303451,1.5885452507625595,0.0,2.6405180482516626e-11,-1.0541922108586732e-06,5.530176169845873e-09
no_latent,Q2,M,3960.0,180.8217717898376,180.8217717898376,0.0,180.8217727028381,0.0,0.0,180.8217727028381,-9.130004912094591e-07,-9.130004912094591e-07,315.9820539551325,1.5068481058569843,0.0,2.3768943272935406e-11,-9.130004912094591e-07,5.0491734350480074e-09
no_latent,Q2,M,4080.0,162.80658483442267,162.80658483442267,0.0,162.80658551594945,0.0,0.0,162.80658551594945,-6.815267852289253e-07,-6.815267852289253e-07,316.37108409392874,1.3567215459662454,0.0,1.9306625538818668e-11,-6.815267852289253e-07,4.1861131296937565e-09
no_latent,Q2,M,4200.0,159.62395165718874,159.62395165718874,0.0,159.62395320059846,0.0,0.0,159.62395320059846,-1.543409723581135e-06,-1.543409723581135e-06,316.72253667964463,1.330199610004987,0.0,3.120303235022358e-11,-1.543409723581135e-06,9.669035834750574e-09
