model,bound_fraction,release_tau_s,question,time_s,dt_s,rho_d_kg_m3,liquid_inventory_old_kg,bound_inventory_old_kg,liquid_inventory_new_kg,bound_inventory_new_kg,total_inventory_old_kg,total_inventory_new_kg,delta_total_inventory_kg,boundary_net_in_kg_s,expected_delta_from_boundary_kg,water_balance_residual_kg,release_to_liquid_kg_s,liquid_min_C,bound_min_C,total_min_C,phase_split_residual_C,dry_solid_inventory_relative_error,solver_relative_residual
M2,0.1,7200.0,Q3,7200.0,300.0,650.0,0.19469568356559244,0.009985608516026933,0.193159871561776,0.009578090411392261,0.2046812920816194,0.20273796197316823,-0.0019433301084511578,-6.477767024675985e-06,-0.0019433301074027955,-1.0483623517909546e-12,1.3583936821155723e-06,0.38772411401409074,0.09380925749871777,0.4815333715128085,1.6653345369377348e-16,0.0,1.353511337429342e-11
M2,0.1,7200.0,Q3,7500.0,300.0,650.0,0.193159871561776,0.009578090411392261,0.19162587673705392,0.009187203341845585,0.20273796197316823,0.20081308007889948,-0.0019248818942687596,-6.416272982466697e-06,-0.0019248818947400091,4.71249558472997e-13,1.3029568984889207e-06,0.38038794767133316,0.08998085077200645,0.4703687984433396,1.249000902703301e-16,0.0,4.236325596856306e-11
M2,0.1,7200.0,Q3,7800.0,300.0,650.0,0.19162587673705392,0.009187203341845585,0.19009396629251296,0.008812268585816126,0.20081308007889948,0.19890623487832906,-0.0019068452005704117,-6.356150675388764e-06,-0.001906845202616629,2.0462173622171065e-12,1.2497825200981942e-06,0.37288489566668653,0.08630868340221924,0.4591935790689058,1.5265566588595902e-16,0.0,2.5320902958971513e-11
M2,0.1,7200.0,Q3,8100.0,300.0,650.0,0.19009396629251296,0.008812268585816126,0.18856579880409863,0.008452635120728883,0.19890623487832906,0.19701843392482754,-0.0018878009535015228,-6.2926698611695215e-06,-0.0018878009583508564,4.849333608281103e-12,1.198778216957479e-06,0.36570210031777756,0.08278637917637915,0.4484884794941567,1.6653345369377348e-16,0.0,4.5446272694322044e-11
M2,0.1,7200.0,Q3,8400.0,300.0,650.0,0.18856579880409863,0.008452635120728883,0.1870393845621146,0.008107678492593572,0.19701843392482754,0.19514706305470814,-0.0018713708701194043,-6.237902914878566e-06,-0.0018713708744635697,4.344165435363201e-12,1.1498554271177056e-06,0.35917330049010554,0.07940782209822238,0.43858112258832793,2.0816681711721685e-16,0.0,4.109684845339786e-11
M2,0.1,7200.0,Q3,8700.0,300.0,650.0,0.1870393845621146,0.008107678492593572,0.18551592327963776,0.007776799731726263,0.19514706305470814,0.193292723011364,-0.0018543400433441437,-6.181133492433925e-06,-0.0018543400477301773,4.386033636977205e-12,1.1029292028910282e-06,0.35257413278774224,0.07616714576861294,0.4287412785563552,1.1102230246251565e-16,0.0,4.432906377500405e-11
M2,0.1,7200.0,Q3,9000.0,300.0,650.0,0.18551592327963776,0.007776799731726263,0.18399397572223078,0.0074594243127210046,0.193292723011364,0.19145340003495176,-0.0018393229764122332,-6.131076601188239e-06,-0.0018393229803564718,3.944238598924121e-12,1.0579180633508604e-06,0.3467110217801819,0.07305872319934843,0.41976974497953035,1.8041124150158794e-16,0.0,4.0239607361468804e-11
M2,0.1,7200.0,Q3,9300.0,300.0,650.0,0.18399397572223078,0.0074594243127210046,0.18247558049204013,0.0071550011568655685,0.19145340003495176,0.1896305816489057,-0.00182281838604606,-6.076061298567541e-06,-0.0018228183895702623,3.524202197430215e-12,1.0147438528514585e-06,0.34088269117460035,0.07007715704266983,0.41095984821727016,1.249000902703301e-16,0.0,3.6331553631976415e-11
M2,0.1,7200.0,Q3,9600.0,300.0,650.0,0.18247558049204013,0.0071550011568655685,0.1809622133111891,0.006863001675269141,0.1896305816489057,0.18782521498645827,-0.001805366662447433,-6.017888885280103e-06,-0.0018053666655840307,3.1365977523623023e-12,9.73331605321426e-07,0.3346401495344947,0.0672172702195103,0.401857419754005,1.1102230246251565e-16,0.0,3.271227579913539e-11
M2,0.1,7200.0,Q3,9900.0,300.0,650.0,0.1809622133111891,0.006863001675269141,0.17945238466293492,0.006582918851040513,0.18782521498645827,0.18603530351397543,-0.0017899114724828358,-5.9663715843679075e-06,-0.0017899114753103722,2.8275363821161914e-12,9.33609414095426e-07,0.32865581574255226,0.06447409693021032,0.3931299126727626,1.249000902703301e-16,0.0,2.979175634840557e-11
M2,0.1,7200.0,Q3,10200.0,300.0,650.0,0.17945238466293492,0.006582918851040513,0.17794773364892455,0.006314266358923061,0.18603530351397543,0.18426200000784762,-0.0017733035061278102,-5.911011695576776e-06,-0.0017733035086730327,2.5452224963057324e-12,8.955083070581714e-07,0.322880381775396,0.06184287403209039,0.3847232558074864,1.8041124150158794e-16,0.0,2.708421547215331e-11
M2,0.1,7200.0,Q3,10500.0,300.0,650.0,0.17794773364892455,0.006314266358923061,0.17644825272247683,0.006056577720857905,0.18426200000784762,0.18250483044333474,-0.0017571695645128838,-5.857231889879998e-06,-0.0017571695669639995,2.451115699297901e-12,8.589621268838512e-07,0.3169665182068512,0.0593190327689096,0.3762855509757608,1.0408340855860843e-16,0.0,2.7426909194426278e-11
M2,0.1,7200.0,Q3,10800.0,300.0,650.0,0.17644825272247683,0.006056577720857905,0.1749520755602587,0.005809405496008995,0.18250483044333474,0.1807614810562677,-0.0017433493870670502,-5.811164634899499e-06,-0.0017433493904698495,3.4027993096874543e-12,8.239074161630315e-07,0.3118988595722503,0.05689819083784958,0.36879705041009986,1.6653345369377348e-16,0.0,4.631484734211024e-11
M2,0.1,7200.0,Q3,11100.0,300.0,650.0,0.1749520755602587,0.005809405496008995,0.17346097124516124,0.005572320503843713,0.1807614810562677,0.17903329174900492,-0.0017281893072627619,-5.760631034354563e-06,-0.001728189310306369,3.0436070330708276e-12,7.902833072176119e-07,0.30676577129388966,0.05457614478024908,0.36134191607413874,2.220446049250313e-16,0.0,4.226151988336091e-11
M2,0.1,7200.0,Q3,11400.0,300.0,650.0,0.17346097124516124,0.005572320503843713,0.17197474391877296,0.0053449110789199695,0.17903329174900492,0.17731965499769295,-0.0017136367513119755,-5.712122512617971e-06,-0.0017136367537853912,2.4734157864220174e-12,7.580314164124751e-07,0.30199799632318214,0.05234886268287684,0.354346859006059,1.3183898417423734e-16,0.0,3.0178967330203306e-11
M2,0.1,7200.0,Q3,11700.0,300.0,650.0,0.17197474391877296,0.0053449110789199695,0.17049476522186094,0.005126782356085865,0.17731965499769295,0.1756215475779468,-0.0016981074197461588,-5.660358063269153e-06,-0.001698107418980746,-7.654126898265501e-13,7.270957427803527e-07,0.29656381350531985,0.05021247717706946,0.3467762906823893,1.249000902703301e-16,0.0,2.0828569529071872e-11
M2,0.1,7200.0,Q3,12000.0,300.0,650.0,0.17049476522186094,0.005126782356085865,0.16901992154686263,0.0049175555848507075,0.1756215475779468,0.17393747713171331,-0.0016840704462334766,-5.613568151713734e-06,-0.0016840704455141201,-7.193564320606693e-13,6.97422570783852e-07,0.29176314710823315,0.04816327872357825,0.3399264258318114,1.457167719820518e-16,0.0,1.9732079870077163e-11
M2,0.1,7200.0,Q3,12300.0,300.0,650.0,0.16901992154686263,0.0049175555848507075,0.16755281538512007,0.004716867471736962,0.17393747713171331,0.172269682856857,-0.0016677942748563046,-5.5593142472924025e-06,-0.0016677942741877207,-6.685838948444767e-13,6.689603770458243e-07,0.28683275131572955,0.04619770917146512,0.33303046048719465,1.942890293094024e-16,0.0,1.8443534525752066e-11
M2,0.1,7200.0,Q3,12600.0,300.0,650.0,0.16755281538512007,0.004716867471736962,0.16609108563389247,0.0045243695494711295,0.172269682856857,0.17061545518336363,-0.0016542276734933803,-5.514092242885272e-06,-0.0016542276728655817,-6.277985943603515e-13,6.416597408861063e-07,0.2822934401226236,0.04431235557986349,0.32660579570248705,1.942890293094024e-16,0.0,1.7455947365518476e-11
M2,0.1,7200.0,Q3,12900.0,300.0,650.0,0.16609108563389247,0.0045243695494711295,0.16463527250865767,0.004339727571918329,0.17061545518336363,0.16897500008057598,-0.0016404551027876524,-5.468183673998478e-06,-0.0016404551021995434,-5.881089885917401e-13,6.154732585093348e-07,0.27786791867935273,0.04250394429187635,0.3203718629712291,1.457167719820518e-16,0.0,1.6460201853125672e-11
M2,0.1,7200.0,Q3,13200.0,300.0,650.0,0.16463527250865767,0.004339727571918329,0.16318591987220696,0.0041626209337099,0.16897500008057598,0.16734854080591685,-0.0016264592746591255,-5.421530913692823e-06,-0.001626459274107847,-5.512786407924075e-13,5.90355460694763e-07,0.27303738016888485,0.04076933525032193,0.3138067154192068,1.457167719820518e-16,0.0,1.5507136081044708e-11
M2,0.1,7200.0,Q3,13500.0,300.0,650.0,0.16318591987220696,0.0041626209337099,0.1617426851144339,0.003992742113556332,0.16734854080591685,0.16573542722799026,-0.0016131135779265948,-5.3770452488402145e-06,-0.0016131135746520644,-3.274530386426777e-12,5.662627338452251e-07,0.26889459009924005,0.039105516545456735,0.3080001066446968,1.5959455978986625e-16,0.0,4.788765091594798e-11
M2,0.1,7200.0,Q3,13800.0,300.0,650.0,0.1617426851144339,0.003992742113556332,0.16030731949041999,0.0038297961402788913,0.16573542722799026,0.16413711563069883,-0.0015983115972914297,-5.327705314212075e-06,-0.0015983115942636225,-3.027807171651631e-12,5.431532442581361e-07,0.26424640218965123,0.03750959918520907,0.3017560013748603,1.734723475976807e-16,0.0,4.46369981192279e-11
M2,0.1,7200.0,Q3,14100.0,300.0,650.0,0.16030731949041999,0.0038297961402788913,0.15887796858757766,0.003673500080632783,0.16413711563069883,0.16255146866821046,-0.001585646962488363,-5.285489865526871e-06,-0.0015856469596580614,-2.8303015313368984e-12,5.209868654870294e-07,0.2601545292991194,0.03597881207884206,0.2961333413779615,1.8041124150158794e-16,0.0,4.214355124496894e-11
M2,0.1,7200.0,Q3,14400.0,300.0,650.0,0.15887796858757766,0.003673500080632783,0.15745490556432842,0.003523582548032534,0.16255146866821046,0.16097848811236098,-0.0015729805558494792,-5.243268510718704e-06,-0.0015729805532156112,-2.6338679501303197e-12,4.99725108667495e-07,0.2561107114662369,0.034510497225336216,0.2906212086915731,1.5959455978986625e-16,0.0,3.957518549337432e-11
M2,0.1,7200.0,Q3,14700.0,300.0,650.0,0.15745490556432842,0.003523582548032534,0.15603964390314234,0.0033797832313265603,0.16097848811236098,0.15941942713446888,-0.0015590609778921016,-5.196869918159212e-06,-0.0015590609754477637,-2.444337917836825e-12,4.793310556865795e-07,0.2519684059571497,0.033102105098136665,0.28507051105528636,1.5959455978986625e-16,0.0,3.7049508452685684e-11
M2,0.1,7200.0,Q3,15000.0,300.0,650.0,0.15603964390314234,0.0033797832313265603,0.1546318291093702,0.003241852442802692,0.15941942713446888,0.15787368155217288,-0.0015457455822960042,-5.152485266734837e-06,-0.001545745580020451,-2.275553226752103e-12,4.5976929507956173e-07,0.24790191129821357,0.03175119021825134,0.2796531015164649,1.0408340855860843e-16,0.0,3.4815846297445096e-11
M2,0.1,7200.0,Q3,15300.0,300.0,650.0,0.1546318291093702,0.003241852442802692,0.15323150625695714,0.0031095506846398474,0.15787368155217288,0.15634105694159697,-0.0015326246105759056,-5.108748694858169e-06,-0.0015326246084574507,-2.118454934044167e-12,4.410058605428145e-07,0.24392402561506832,0.03045540690801348,0.2743794325230818,1.457167719820518e-16,0.0,3.2722358958808715e-11
M2,0.1,7200.0,Q3,15600.0,300.0,650.0,0.15323150625695714,0.0031095506846398474,0.15183873766963824,0.002982648233053044,0.15634105694159697,0.1548213859026913,-0.0015196710389056844,-5.065570123110434e-06,-0.0015196710369331302,-1.972554281373662e-12,4.2300817195601126e-07,0.24003048520939088,0.029212505218135346,0.26924299042752625,2.185751579730777e-16,0.0,3.075751621658873e-11
M2,0.1,7200.0,Q3,15900.0,300.0,650.0,0.15183873766963824,0.002982648233053044,0.15045359135059622,0.0028609247394096793,0.1548213859026913,0.15331451609000588,-0.001506869812685413,-5.022899369494175e-06,-0.0015068698108482523,-1.8371606319567135e-12,4.0574497881121445e-07,0.2362160011680512,0.02802032702098111,0.2642363281890323,1.0408340855860843e-16,0.0,2.8917936831228117e-11
M2,0.1,7200.0,Q3,16200.0,300.0,650.0,0.15045359135059622,0.0028609247394096793,0.14907613671801756,0.002744168847624473,0.15331451609000588,0.15182030556564202,-0.0014942105243638537,-4.980701741843078e-06,-0.0014942105225529234,-1.8109303119573372e-12,3.891863059506882e-07,0.2324759627174226,0.026876802263275386,0.259352764980698,1.1796119636642288e-16,0.0,2.8830499671698765e-11
M2,0.1,7200.0,Q3,16500.0,300.0,650.0,0.14907613671801756,0.002744168847624473,0.14770644286949913,0.0026321778271687275,0.15182030556564202,0.15033862069666787,-0.0014816848689741535,-4.9389495576271605e-06,-0.0014816848672881482,-1.68600528503704e-12,3.733034015191519e-07,0.2288065031931584,0.025779945371740772,0.25458644856489915,1.1449174941446927e-16,0.0,2.7064454832139015e-11
M2,0.1,7200.0,Q3,16800.0,300.0,650.0,0.14770644286949913,0.0026321778271687275,0.1463445778280798,0.0025247572210566832,0.15033862069666787,0.1488693350491365,-0.0014692856475313765,-4.897618813628478e-06,-0.0014692856440885434,-3.4428330412256125e-12,3.58068687040149e-07,0.22520435532188907,0.024727851805423272,0.24993220712731234,2.0122792321330962e-16,0.0,4.686817421190409e-11
M2,0.1,7200.0,Q3,17100.0,300.0,650.0,0.1463445778280798,0.0025247572210566832,0.14499060818751683,0.002421720508197736,0.1488693350491365,0.14741232869571455,-0.0014570063534219413,-4.856687834147859e-06,-0.0014570063502443577,-3.1775836302483373e-12,3.4345570952982353e-07,0.22166671171366661,0.02371869474871917,0.24538540646238577,6.938893903907228e-17,0.0,4.3415766469806886e-11
M2,0.1,7200.0,Q3,17400.0,300.0,650.0,0.14499060818751683,0.002421720508197736,0.14364459890653913,0.0023228887795282522,0.14741232869571455,0.14596748768606743,-0.0014448410096471187,-4.816136688445009e-06,-0.0014448410065335026,-3.1136161357525616e-12,3.294390955649447e-07,0.21819111993856194,0.022750721939361306,0.24094184187792325,1.457167719820518e-16,0.0,4.582416345977472e-11
M2,0.1,7200.0,Q3,17700.0,300.0,650.0,0.14364459890653913,0.0023228887795282522,0.14230661318383497,0.002228090427360613,0.14596748768606743,0.14453470361119558,-0.0014327840748718512,-4.775946906688069e-06,-0.0014327840720064209,-2.8654303322467323e-12,3.15994507225465e-07,0.21477540830009736,0.02182225262585693,0.2365976609259543,9.020562075079397e-17,0.0,4.280061903191693e-11
M2,0.1,7200.0,Q3,18000.0,300.0,650.0,0.14230661318383497,0.002228090427360613,0.14097671236812964,0.002137160847410094,0.14453470361119558,0.14311387321553976,-0.0014208303956558255,-4.736101310027804e-06,-0.0014208303930083412,-2.6474842283741307e-12,3.0309859983506353e-07,0.21141763408737843,0.02093167464909417,0.2323493087364726,2.1510571102112408e-16,0.0,4.01353932385467e-11
M2,0.1,7200.0,Q3,18300.0,300.0,650.0,0.14097671236812964,0.002137160847410094,0.13965495589444557,0.0020499421529821937,0.14311387321553976,0.14170489804742775,-0.0014089751681120033,-4.6965838855122355e-06,-0.0014089751656536707,-2.4583325826388336e-12,2.907289814263336e-07,0.20811604703160655,0.02007744164304975,0.2281934886746563,1.6306400674181987e-16,0.0,3.783285386885528e-11
M2,0.1,7200.0,Q3,18600.0,300.0,650.0,0.13965495589444557,0.0020499421529821937,0.1383414012398015,0.001966282900824128,0.14170489804742775,0.14030768414062564,-0.0013972139068021139,-4.6573796817300034e-06,-0.001397213904519001,-2.2831129348199752e-12,2.7886417386021807e-07,0.20486906308465255,0.019258070349737293,0.22412713343438984,1.491862189340054e-16,0.0,3.56372185517576e-11
M2,0.1,7200.0,Q3,18900.0,300.0,650.0,0.1383414012398015,0.001966282900824128,0.13703610389527218,0.001886037828164477,0.14030768414062564,0.13892214172343664,-0.0013855424171889952,-4.618474716879094e-06,-0.0013855424150637282,-2.1252669762938936e-12,2.674835755321708e-07,0.20167524512487017,0.018472138043734106,0.22014738316860427,1.5959455978986625e-16,0.0,3.3589251986077334e-11
M2,0.1,7200.0,Q3,19200.0,300.0,650.0,0.13703610389527218,0.001886037828164477,0.13573911735556823,0.0018090676004843828,0.13892214172343664,0.13754818495605262,-0.001373956767384027,-4.579855892165992e-06,-0.0013739567676497976,2.657706953818062e-13,2.5656742560031375e-07,0.19853328855066799,0.017718280061814376,0.21625156861248235,1.5265566588595902e-16,0.0,1.2941220610041772e-11
M2,0.1,7200.0,Q3,19500.0,300.0,650.0,0.13573911735556823,0.0018090676004843828,0.1344504931062295,0.0017352385695823464,0.13754818495605262,0.13618573167581186,-0.0013624532802407607,-4.541510934977907e-06,-0.001362453280493372,2.5261129993348064e-13,2.4609676967345477e-07,0.19544200928590275,0.016995187433399398,0.21243719671930214,1.6306400674181987e-16,0.0,1.2381918794329867e-11
M2,0.1,7200.0,Q3,19800.0,300.0,650.0,0.1344504931062295,0.0017352385695823464,0.1331702806394715,0.0016644225415125284,0.13618573167581186,0.134834703180984,-0.0013510284948278495,-4.503428316892522e-06,-0.0013510284950677565,2.399070525571645e-13,2.3605342689939307e-07,0.19240033572157708,0.016301604607710417,0.2087019403292875,1.7694179454963432e-16,0.0,1.1838487007965905e-11
M2,0.1,7200.0,Q3,20100.0,300.0,650.0,0.1331702806394715,0.0016644225415125284,0.1318985274669853,0.001596496553993614,0.134834703180984,0.1334950240209789,-0.0013396791600051028,-4.465597205160648e-06,-0.0013396791615481944,1.5430916093517322e-12,2.2641995839638155e-07,0.18940730074848944,0.01563632727367758,0.20504362802216702,1.1796119636642288e-16,0.0,4.91834789987497e-11
M2,0.1,7200.0,Q3,20400.0,300.0,650.0,0.1318985274669853,0.001596496553993614,0.13063527913534284,0.0015313426629017443,0.1334950240209789,0.1321666217982446,-0.0013284022227343095,-4.428007413976431e-06,-0.0013284022241929294,1.458619900210345e-12,2.1717963697289857e-07,0.18646203567257466,0.014998200268819607,0.20146023594139426,1.214306433183765e-17,0.0,4.6891577695902647e-11
M2,0.1,7200.0,Q3,20700.0,300.0,650.0,0.13063527913534284,0.0015313426629017443,0.12938057925314905,0.0014688477374767866,0.1321666217982446,0.13084942699062585,-0.0013171948076187434,-4.390649363323726e-06,-0.0013171948089971178,1.3783744111373064e-12,2.0831641808319405e-07,0.18356376473769995,0.014386115573463209,0.19794988031116315,1.7694179454963432e-16,0.0,4.469464795567195e-11
M2,0.1,7200.0,Q3,21000.0,300.0,650.0,0.12938057925314905,0.0014688477374767866,0.12813446951523783,0.0014089032638863448,0.13084942699062585,0.12954337277912417,-0.0013060542115016782,-4.353514042678978e-06,-0.0013060542128036934,1.3020151363313248e-12,1.99814911968139e-07,0.18071180035941162,0.013799010386819494,0.1945108107462311,8.326672684688674e-17,0.0,4.2590693433297986e-11
M2,0.1,7200.0,Q3,21300.0,300.0,650.0,0.12813446951523783,0.0014089032638863448,0.1268969897295643,0.0013514051568064359,0.12954337277912417,0.12824839488637074,-0.0012949778927534294,-4.316592979979231e-06,-0.001294977893993769,1.2403396452281834e-12,1.9166035693302945e-07,0.17790553869180684,0.01323586528157675,0.19114140397338358,1.9255430583342559e-16,0.0,4.096516478629524e-11
M2,0.1,7200.0,Q3,21600.0,300.0,650.0,0.1268969897295643,0.0013514051568064359,0.12566817784447837,0.0012962535786916547,0.12824839488637074,0.12696443142317002,-0.0012839634632007269,-4.279878214568497e-06,-0.001283963464370549,1.1698220517275537e-12,1.8383859371593653e-07,0.17514445543319057,0.012695702433805292,0.18784015786699587,1.7520707107365752e-16,0.0,3.904989591057291e-11
M2,0.1,7200.0,Q3,21900.0,300.0,650.0,0.12566817784447837,0.0012962535786916547,0.12444806997578768,0.001243352766421026,0.12696443142317002,0.1256914227422087,-0.0012730086809613073,-4.243362273546214e-06,-0.001273008682063864,1.102556847903946e-12,1.7633604090209613e-07,0.17242810172988007,0.012177583925100863,0.18460568565498092,4.163336342344337e-17,0.0,3.72100129849165e-11
M2,0.1,7200.0,Q3,22200.0,300.0,650.0,0.12444806997578768,0.001243352766421026,0.12323670043297749,0.0011926108650185288,0.1256914227422087,0.12442931129799603,-0.0012621114442126768,-4.207038150829614e-06,-0.0012621114452488842,1.0362073612352196e-12,1.6913967134165674e-07,0.16975610008094003,0.011680610114018464,0.1814367101949585,8.847089727481716e-17,0.0,3.539945241942114e-11
M2,0.1,7200.0,Q3,22500.0,300.0,650.0,0.12323670043297749,0.0011926108650185288,0.122034101744287,0.0011439397681595825,0.12442931129799603,0.12317804151244659,-0.0012512697855494442,-4.170899288404269e-06,-0.0012512697865212806,9.718363266908447e-13,1.622369895298214e-07,0.1671281401618961,0.01120391807396888,0.17833205823586495,6.938893903907228e-17,0.0,3.360899748247213e-11
M2,0.1,7200.0,Q3,22800.0,300.0,650.0,0.122034101744287,0.0011439397681595825,0.12084030468041516,0.0010972549651865433,0.12317804151244659,0.12193755964560171,-0.0012404818668448753,-4.134939559185055e-06,-0.0012404818677555164,9.106411371501144e-13,1.5561600991013048e-07,0.1645439744766385,0.010746680094865471,0.17529065457150395,1.3877787807814457e-17,0.0,3.186616482552085e-11
M2,0.1,7200.0,Q3,23100.0,300.0,650.0,0.12084030468041516,0.0010972549651865433,0.11965533827668656,0.0010524753943675867,0.12193755964560171,0.12070781367105415,-0.001229745974547558,-4.0991532513379285e-06,-0.0012297459754013786,8.538204865349286e-13,1.4926523606318825e-07,0.16200341379911637,0.010308102245919593,0.17231151604503597,1.0061396160665481e-16,0.0,3.0194087679889106e-11
M2,0.1,7200.0,Q3,23400.0,300.0,650.0,0.11965533827668656,0.0010524753943675867,0.1184792298536496,0.0010095233021441717,0.12070781367105415,0.11948875315579377,-0.001219060515260384,-4.063535053539909e-06,-0.0012190605160619728,8.015888300350049e-13,1.4317364074471722e-07,0.1595063223465761,0.009887422997089102,0.16939374534366522,4.5102810375396984e-17,0.0,2.8604307349924594e-11
M2,0.1,7200.0,Q3,23700.0,300.0,650.0,0.1184792298536496,0.0010095233021441717,0.11731200503612142,0.0009683241081226926,0.11948875315579377,0.11828032914424413,-0.0012084240115496359,-4.028080041014073e-06,-0.001208424012304222,7.545860637725443e-13,1.3733064673826374e-07,0.157052612654577,0.009483911896786304,0.1665365245513633,9.194034422677078e-17,0.0,2.710654020103446e-11
M2,0.1,7200.0,Q3,24000.0,300.0,650.0,0.11731200503612142,0.0009683241081226926,0.11615368777074797,0.0009288062755758959,0.11828032914424413,0.11708249404632384,-0.0011978350979202912,-3.992783662107946e-06,-0.001197835098632384,7.120927111858855e-13,1.317261084893224e-07,0.15464224012909553,0.009096868303549352,0.1637391084326449,7.45931094670027e-17,0.0,2.5704400151809863e-11
M2,0.1,7200.0,Q3,24300.0,300.0,650.0,0.11615368777074797,0.0009288062755758959,0.11500430034216365,0.0008909011872292042,0.11708249404632384,0.11589520152939285,-0.0011872925169309906,-3.957641725349197e-06,-0.001187292517604759,6.737683327928679e-13,1.263502944889722e-07,0.15227519727334776,0.00872562016947483,0.1610008174428226,7.28583859910259e-17,0.0,2.4390532266502264e-11
M2,0.1,7200.0,Q3,24600.0,300.0,650.0,0.11500430034216365,0.0008909011872292042,0.11386386338788272,0.0008545430261162668,0.11589520152939285,0.114718406413999,-0.0011767951153938555,-3.922650386775174e-06,-0.0011767951160325523,6.386967777577413e-13,1.2119387037645752e-07,0.14995150758685172,0.008369522873299107,0.15832103046015084,6.591949208711867e-17,0.0,2.3160159789923437e-11
M2,0.1,7200.0,Q3,24900.0,300.0,650.0,0.11386386338788272,0.0008545430261162668,0.11273239591207512,0.0008196686612968621,0.114718406413999,0.11355206457337196,-0.0011663418406270415,-3.887806137445584e-06,-0.0011663418412336752,6.066336669108274e-13,1.1624788273134943e-07,0.14767121918118,0.008027958101102284,0.1556991772822823,4.5102810375396984e-17,0.0,2.201904416398737e-11
M2,0.1,7200.0,Q3,25200.0,300.0,650.0,0.11273239591207512,0.0008196686612968621,0.11160991529836009,0.0007862175382387112,0.11355206457337196,0.1123961328365988,-0.0011559317367731553,-3.853105791164624e-06,-0.0011559317373493873,5.762319874730304e-13,1.1150374352716973e-07,0.1454343981257865,0.007700332772691208,0.15313473089847773,9.80118763926896e-17,0.0,2.0937275555938013e-11
M2,0.1,7200.0,Q3,25500.0,300.0,650.0,0.11160991529836009,0.0007862175382387112,0.11049643732177673,0.0007541315736728725,0.1123961328365988,0.11125056889544961,-0.0011455639411491886,-3.81854647232154e-06,-0.001145563941696462,5.472733811268116e-13,1.069532152194624e-07,0.14324112159367078,0.007386078011797384,0.15062719960546817,2.5153490401663703e-17,0.0,1.9921346445297628e-11
M2,0.1,7200.0,Q3,25800.0,300.0,650.0,0.11049643732177673,0.0007541315736728725,0.10939197616008066,0.0007233550547401427,0.11125056889544961,0.1101153312148208,-0.0011352376806288145,-3.784125603826793e-06,-0.0011352376811480378,5.192233362011356e-13,1.0258839644243302e-07,0.14109147086830132,0.007084648158301675,0.148176119026603,1.1015494072452725e-16,0.0,1.895445827534444e-11
M2,0.1,7200.0,Q3,26100.0,300.0,650.0,0.10939197616008066,0.0007233550547401427,0.1082965444061768,0.0006938345422533483,0.1101153312148208,0.10899037894843012,-0.001124952266390672,-3.7498408953788443e-06,-0.0011249522686136533,2.222981347610453e-12,9.84017082893143e-08,0.13898552428847794,0.00679551982077064,0.14578104410924858,1.0495077029659683e-16,0.0,4.9505795480842075e-11
M2,0.1,7200.0,Q3,26400.0,300.0,650.0,0.1082965444061768,0.0006938345422533483,0.10721015307333903,0.0006655187779075567,0.10899037894843012,0.1078756718512466,-0.0011147070971835316,-3.715690330894263e-06,-0.0011147070992682789,2.0847473053420273e-12,9.438588115263911e-08,0.13692335028198735,0.006518190967659378,0.14344154124964673,1.0928757898653885e-16,0.0,4.696544381676191e-11
M2,0.1,7200.0,Q3,26700.0,300.0,650.0,0.10721015307333903,0.0006655187779075567,0.10613281161066258,0.0006383585952770862,0.1078756718512466,0.10677117020593965,-0.0011045016453069406,-3.6816721575399763e-06,-0.0011045016472619928,1.955052222543663e-12,9.053394210156777e-08,0.13490500046700227,0.006252180055602886,0.14115718052260515,9.020562075079397e-17,0.0,4.455858344661885e-11
M2,0.1,7200.0,Q3,27000.0,300.0,650.0,0.10613281161066258,0.0006383585952770862,0.10506452791117117,0.0006123068344447804,0.10677117020593965,0.10567683474561597,-0.0010943354603236838,-3.647784873843252e-06,-0.0010943354621529755,1.8292917094292482e-12,8.683920277435267e-08,0.13293050308198437,0.005997025193282314,0.1389275282752667,6.505213034913027e-17,0.0,4.4222062916500646e-11
M2,0.1,7200.0,Q3,27300.0,300.0,650.0,0.10506452791117117,0.0006123068344447804,0.10400530832175116,0.0005873182601153038,0.10567683474561597,0.10459262658186647,-0.0010842081637495032,-3.614027218223211e-06,-0.0010842081654669632,1.717459941624755e-12,8.329524776492195e-08,0.13099985673425907,0.005752283339414287,0.13675214007367337,6.765421556309548e-17,0.0,4.2035661186467255e-11
M2,0.1,7200.0,Q3,27600.0,300.0,650.0,0.10400530832175116,0.0005873182601153038,0.10295515765307131,0.0005633494830702819,0.10459262658186647,0.10351850713614161,-0.0010741194457248582,-3.5803981577918327e-06,-0.0010741194473375497,1.6126915341335701e-12,7.989592348340647e-08,0.1291130247038201,0.0055175295334707304,0.13463055423729084,1.0842021724855044e-16,0.0,3.998349027823027e-11
M2,0.1,7200.0,Q3,27900.0,300.0,650.0,0.10295515765307131,0.0005633494830702819,0.101914079189663,0.0005403588848288973,0.10351850713614161,0.1024544380744919,-0.001064069061649714,-3.546896877212602e-06,-0.0010640690631637806,1.5140666498325572e-12,7.663532747128186e-08,0.12726992977010085,0.0052923561577934266,0.13256228592789426,9.454242944073599e-17,0.0,3.7971816637606895e-11
